# source, target, time
19,21,235500
19,21,235520
19,21,235540
19,21,235580
19,21,235620
19,21,235640
19,21,235660
19,21,235720
19,21,235740
19,4,235740
19,4,236300
19,4,236320
19,4,236360
19,4,236460
19,4,236480
19,4,236500
19,4,236600
19,4,236620
19,4,236740
19,4,237120
19,4,237480
19,4,237840
19,4,237960
19,4,237980
19,4,238000
19,4,238020
19,4,238340
19,4,238360
19,4,238420
19,4,238440
19,4,238460
19,4,238480
19,4,238520
19,4,238580
19,4,238600
19,4,238620
19,4,238760
19,4,238820
19,4,238840
19,4,238860
19,4,238880
19,4,239000
19,4,239160
19,4,239200
19,4,239220
19,4,239240
19,4,239280
19,4,239320
19,4,239360
19,4,239500
19,4,239520
19,4,239540
19,4,239680
19,4,239860
19,4,240300
19,4,240320
19,4,240340
19,4,240360
19,4,240380
19,4,240400
19,4,240420
19,4,240440
19,4,240460
19,4,240480
19,4,240540
19,4,240560
19,4,240580
19,4,240640
19,4,240680
19,4,240900
19,4,240960
19,4,241060
19,4,241140
19,4,241160
19,4,241180
19,4,241200
19,4,241220
19,4,241240
19,4,241300
19,4,241320
19,4,241340
19,4,241360
19,4,241380
19,4,241400
19,4,241420
19,4,241440
19,4,241460
19,4,241480
19,4,241500
19,4,241520
19,4,241540
19,4,241560
19,4,241600
19,4,241620
19,4,241700
19,4,241720
19,4,241740
19,4,241800
19,4,241820
19,4,241840
19,4,241860
19,4,241940
19,4,242000
19,4,242020
19,4,242040
19,4,242060
19,4,242080
19,4,242100
19,4,242120
19,4,242140
19,4,242180
19,4,242240
19,4,242260
19,4,242280
19,4,242480
19,40,242960
19,4,250500
19,4,250540
19,4,250560
19,4,250680
19,4,250700
19,4,251060
19,4,251080
19,4,251100
19,4,251120
19,4,251140
19,4,251300
19,4,251600
19,4,251640
19,4,251660
19,4,251680
19,4,251700
19,4,251720
19,4,251760
19,4,252120
19,4,252440
19,4,252460
19,4,252540
19,4,252560
19,4,252840
19,4,252980
19,4,253120
19,4,253140
19,4,253240
19,4,253300
19,4,253580
19,4,253700
19,4,253740
19,4,254980
19,4,255660
19,4,255880
19,4,255900
19,4,256040
19,4,256320
19,4,256380
19,4,256400
19,4,256660
19,4,256680
19,4,257040
19,4,257060
19,12,311080
19,12,311100
19,40,311100
19,12,311120
19,40,311120
19,4,311140
19,4,311160
19,4,311180
19,4,311200
19,4,311220
19,4,311240
19,4,311800
19,4,312040
19,4,312160
19,4,312300
19,4,312320
19,4,312340
19,4,312580
19,4,313100
19,4,313140
19,4,313220
19,4,313500
19,4,313520
19,4,313680
19,4,314000
19,4,314020
19,4,314060
19,4,314080
19,4,314100
19,4,314140
19,4,314200
19,4,314240
19,4,314260
19,4,314500
19,4,314980
19,4,315000
19,4,315020
19,113,315180
19,4,315740
19,4,315760
19,12,315780
19,21,315860
19,12,316000
19,4,319080
19,4,319580
19,4,320640
19,4,320660
19,4,320680
19,4,320700
19,4,320760
19,4,320860
19,4,320880
19,4,320900
19,4,320920
19,4,320940
19,4,320960
19,4,320980
19,4,321000
19,4,321020
19,4,321040
19,4,321060
19,4,321080
19,4,321100
19,4,321120
19,4,321140
19,4,321160
19,4,321180
19,4,321200
19,4,321220
19,4,321240
19,4,321340
19,4,321360
19,4,321380
19,4,321400
19,4,321420
19,4,321440
19,4,321540
19,4,321560
19,4,321580
19,4,321600
19,4,321620
19,4,321660
19,4,321680
19,4,321700
19,4,321760
19,4,321780
19,4,322560
19,4,322580
19,4,322660
19,4,322780
19,12,323200
20,83,54580
20,83,54740
20,83,76960
20,46,77880
20,5,154240
20,5,154260
20,5,154280
20,5,312540
20,5,312560
20,5,316860
20,83,323100
20,83,323120
20,114,323140
20,114,323160
20,114,323180
20,114,323200
20,37,323260
20,114,323300
20,37,323340
20,21,323800
20,37,323820
20,114,323840
22,68,54680
22,58,54680
22,58,54700
22,58,54740
22,58,54760
22,103,54840
22,65,54860
22,61,54860
22,65,54900
22,57,54920
22,57,54940
22,26,55000
22,8,62660
22,15,62680
22,15,62700
22,25,62700
22,15,62720
22,25,62720
22,15,62740
22,25,62740
22,15,62760
22,25,62780
22,15,62880
22,15,62900
22,15,62920
22,99,63160
22,65,63220
22,24,63260
22,99,63260
22,99,63380
22,99,63740
22,99,63760
22,99,64340
22,99,64380
22,99,64540
22,99,64620
22,99,64680
22,99,64700
22,99,64720
22,99,64760
22,26,64780
22,99,65160
22,99,65420
22,99,65440
22,99,65460
22,99,65520
22,99,66000
22,99,66020
22,99,66060
22,99,66080
22,99,66440
22,99,66800
22,99,66860
22,99,66880
22,99,67280
22,99,67300
22,99,67820
22,99,67960
22,99,68400
22,99,68420
22,99,68960
22,99,68980
22,99,69040
22,99,69060
22,99,69200
22,99,69220
22,99,69360
22,99,69380
22,99,69420
22,99,69860
22,99,69880
22,99,69900
22,99,69980
22,99,70000
22,99,70080
22,15,70520
22,16,70540
22,50,71920
22,50,71940
22,79,72100
22,79,72120
22,26,72720
22,26,73420
22,25,73520
22,25,73540
22,28,76680
22,28,76760
22,28,76780
22,28,76800
22,49,77460
22,32,77480
22,49,77600
22,57,77620
22,49,77620
22,36,77660
22,103,77720
22,103,77740
22,36,77900
22,68,77900
22,48,78300
22,48,78320
22,24,79860
22,57,81180
22,57,81340
22,57,81360
22,57,81380
22,57,81400
22,57,81520
22,57,81560
22,57,81580
22,57,81700
22,57,83080
22,57,83540
22,57,83560
22,57,83580
22,57,83600
22,57,83620
22,57,83640
22,57,84300
22,57,84320
22,66,84420
22,28,84420
22,62,84440
22,61,84440
22,28,84440
22,84,84640
22,107,84640
22,31,88800
22,58,88840
22,26,93400
22,68,141000
22,68,141020
22,68,141060
22,36,141100
22,36,141120
22,68,141140
22,15,227780
22,77,227800
22,15,227800
22,35,227820
22,25,227840
22,25,227860
22,65,227880
22,25,227900
22,25,227920
22,25,227940
22,25,227960
22,65,228080
22,65,228100
22,25,228160
22,25,228180
22,25,228200
22,65,228220
22,65,228280
22,65,228300
22,65,228320
22,65,228520
22,25,228560
22,25,228580
22,25,228600
22,25,228620
22,25,228640
22,25,228700
22,25,228720
22,25,228780
22,25,228800
22,25,228820
22,25,228840
22,25,229120
22,25,229320
22,25,229400
22,25,229500
22,25,229820
22,25,230060
22,25,230100
22,25,230120
22,25,230140
22,25,230160
22,25,230360
22,25,230380
22,25,230620
22,25,230660
22,25,230680
22,25,230940
22,25,231160
22,25,231480
22,25,231500
22,25,231520
22,25,231560
22,25,231600
22,25,231800
22,25,231860
22,25,232320
22,25,232340
22,25,232760
22,25,232960
22,25,233600
22,25,233620
22,25,233660
22,25,233720
22,25,234200
22,25,234220
22,25,234360
22,25,234380
22,25,234400
22,25,234740
22,25,234760
22,25,234840
22,26,234880
22,26,234900
22,119,234940
22,119,234960
22,119,235040
22,48,235080
22,119,235120
22,119,235180
22,119,235200
22,119,235220
22,119,235240
22,39,235320
22,25,235320
22,39,235340
22,25,235340
22,39,235360
22,36,235380
22,39,235380
22,25,235380
22,25,235400
22,25,235420
22,25,235440
22,39,235460
22,18,235460
22,25,235460
22,36,235480
22,18,235480
22,25,235480
22,18,235500
22,25,235500
22,18,235520
22,25,235520
22,18,235540
22,25,235540
22,25,235560
22,25,235580
22,25,235600
22,25,235620
22,39,235640
22,25,235640
22,25,235660
22,25,235680
22,25,235700
22,25,235720
22,25,235740
22,25,235760
22,18,235780
22,25,235780
22,75,235840
22,25,235860
22,25,235880
22,25,235900
22,25,235920
22,25,235960
22,25,235980
22,25,236020
22,25,236040
22,25,236060
22,25,236080
22,25,236100
22,119,236120
22,119,236140
22,25,236160
22,25,236180
22,25,236200
22,119,236220
22,25,236220
22,25,236240
22,119,236260
22,25,236260
22,119,236280
22,25,236280
22,119,236300
22,25,236660
22,25,236680
22,25,236700
22,25,236720
22,25,236760
22,25,237360
22,25,238100
22,25,238240
22,25,238300
22,25,238560
22,65,238580
22,25,238580
22,65,238600
22,25,238600
22,25,238680
22,25,238880
22,25,238900
22,25,238960
22,25,239080
22,25,239140
22,25,239160
22,25,239180
22,25,239220
22,25,239300
22,25,239320
22,25,239340
22,25,239360
22,25,239580
22,25,239600
22,25,239620
22,25,239660
22,119,242960
22,119,243000
22,21,243040
22,50,243680
22,50,243700
22,50,243980
22,50,244000
22,50,244040
22,50,244060
22,50,244080
22,50,244080
22,50,244100
22,50,244100
22,119,244100
22,24,244180
22,119,244180
22,24,244200
22,119,244200
22,119,244220
22,119,244220
22,24,244240
22,119,244260
22,24,244280
22,50,244280
22,119,244300
22,119,250140
22,119,250180
22,119,250220
22,119,250280
22,119,250300
22,119,250320
22,119,250340
22,119,250420
22,119,250440
22,25,250540
22,25,250600
22,119,257400
22,119,257620
22,66,257680
22,66,257700
22,111,257700
22,66,257720
22,111,257720
22,28,257720
22,119,258140
22,24,307520
22,24,307540
22,15,307540
22,15,307560
22,15,307580
22,15,307600
22,119,307640
22,119,307660
22,26,307720
22,25,307720
22,26,307740
22,25,307740
22,119,307760
22,25,307760
22,119,307780
22,25,307780
22,65,307820
22,119,307840
22,119,307860
22,32,316100
22,32,316120
22,26,316160
22,25,316880
22,25,316900
22,25,317020
22,25,317040
22,25,317080
22,25,317160
22,25,317180
22,25,317420
22,25,318120
22,119,321080
22,25,322860
22,74,323040
22,119,323060
22,119,323080
22,36,323100
22,36,323120
22,119,323120
22,65,323300
22,65,323320
22,36,324330
22,36,324370
22,74,326050
22,74,326090
23,24,54160
23,46,54200
23,24,54220
23,24,54240
23,24,54280
23,24,54300
23,56,54300
23,24,54320
23,24,54340
23,11,54700
23,12,54700
23,39,54720
23,12,54720
23,11,54740
23,12,54740
23,11,54760
23,25,54860
23,25,54880
23,22,54940
23,8,62520
23,8,62540
23,14,62600
23,26,62720
23,24,62740
23,24,62760
23,24,62780
23,24,62860
23,24,62900
23,65,63160
23,26,63700
23,26,63740
23,75,64120
23,26,64740
23,26,64760
23,26,64780
23,26,65580
23,26,66000
23,26,66100
23,26,66140
23,26,66180
23,26,66460
23,26,66480
23,26,66500
23,26,66560
23,25,66860
23,75,67540
23,103,67580
23,26,67720
23,26,67760
23,26,67780
23,26,67800
23,26,67820
23,26,67940
23,24,67980
23,24,68000
23,26,68020
23,24,68040
23,26,68040
23,24,68060
23,26,68060
23,24,68100
23,24,68120
23,26,68160
23,26,68180
23,26,68200
23,24,68260
23,26,68260
23,24,68280
23,26,68280
23,26,68300
23,24,68320
23,26,68320
23,24,68380
23,24,68680
23,24,68720
23,24,68740
23,24,68760
23,24,68860
23,24,68920
23,26,69120
23,26,69140
23,26,69160
23,26,69180
23,26,69200
23,26,69240
23,26,69280
23,26,69340
23,26,69360
23,26,69380
23,26,69400
23,26,69420
23,26,69440
23,26,69460
23,29,70340
23,25,70400
23,108,70420
23,39,70460
23,79,71280
23,2,71280
23,50,71320
23,50,71340
23,50,71360
23,25,71640
23,25,71680
23,26,71680
23,25,71700
23,26,71700
23,25,71720
23,25,71760
23,25,71780
23,25,71800
23,25,71840
23,25,71860
23,25,71900
23,25,71920
23,25,71980
23,2,71980
23,79,72000
23,2,72000
23,25,72040
23,2,72040
23,2,72060
23,2,72080
23,22,72300
23,79,72340
23,79,72700
23,79,72760
23,79,72780
23,2,72780
23,79,72800
23,79,72820
23,79,72860
23,2,72900
23,79,72940
23,79,72960
23,79,73020
23,79,73060
23,79,73280
23,79,73300
23,79,73340
23,79,73360
23,79,73380
23,79,73420
23,2,73520
23,79,73820
23,79,73940
23,79,74080
23,2,74080
23,2,74120
23,79,74140
23,25,74180
23,22,74180
23,25,74200
23,22,74520
23,22,74560
23,22,74640
23,22,74680
23,22,74700
23,22,74720
23,22,74740
23,22,74760
23,22,74780
23,57,75180
23,57,75240
23,57,75260
23,73,75260
23,57,75280
23,57,75340
23,57,75360
23,57,75440
23,57,75460
23,57,75480
23,57,75580
23,57,75620
23,57,75640
23,57,75780
23,57,75800
23,57,75840
23,57,76020
23,57,76040
23,57,76060
23,57,76080
23,57,76100
23,57,76120
23,57,76140
23,57,76160
23,57,76180
23,97,76340
23,97,76360
23,68,76520
23,57,76540
23,29,76560
23,57,76600
23,57,76620
23,57,76640
23,57,76660
23,22,76700
23,22,76860
23,22,76880
23,97,76920
23,22,76960
23,22,76980
23,57,77000
23,22,77000
23,57,77020
23,57,77080
23,57,77120
23,57,77140
23,57,77200
23,49,77340
23,49,77360
23,40,77360
23,107,77380
23,40,77460
23,32,77480
23,40,77480
23,36,77480
23,22,77520
23,22,77600
23,26,77660
23,26,77820
23,36,77820
23,26,77860
23,26,77880
23,22,77880
23,26,77900
23,61,77920
23,26,77920
23,26,77940
23,26,77960
23,49,77980
23,26,77980
23,26,78000
23,68,78000
23,26,78020
23,26,78040
23,26,78060
23,26,78080
23,26,78100
23,26,78160
23,26,78180
23,91,79560
23,91,79580
23,26,80060
23,26,80600
23,26,80620
23,26,80640
23,26,80800
23,26,80900
23,26,81000
23,26,81020
23,26,81040
23,26,81060
23,26,81920
23,91,82180
23,91,82200
23,26,83320
23,26,83440
23,26,84040
23,26,84060
23,26,84180
23,109,84380
23,109,84400
23,49,84440
23,26,84440
23,49,84460
23,49,84480
23,26,84480
23,109,84500
23,14,84500
23,36,84500
23,109,84520
23,14,84520
23,36,84520
23,109,84540
23,36,84540
23,61,84560
23,36,84560
23,107,84580
23,66,84740
23,26,84960
23,26,84980
23,26,85000
23,42,85020
23,26,85020
23,68,85020
23,42,85040
23,68,85040
23,68,85060
23,42,85080
23,26,85080
23,68,85080
23,42,85100
23,42,85120
23,68,140780
23,68,140800
23,68,140900
23,68,141000
23,68,141020
23,68,141040
23,36,141040
23,68,141060
23,36,141060
23,68,141080
23,36,141080
23,68,141100
23,36,141100
23,68,141120
23,36,141120
23,68,141140
23,109,141340
23,109,145620
23,74,147260
23,25,147840
23,57,148800
23,42,148880
23,65,148880
23,42,148900
23,65,148900
23,109,148920
23,42,148920
23,65,148920
23,109,148940
23,42,148940
23,65,148940
23,25,149040
23,25,149100
23,15,149340
23,25,149380
23,26,149380
23,25,149400
23,74,153320
23,5,158480
23,14,158480
23,65,158480
23,5,158500
23,65,158500
23,65,158520
23,14,158540
23,65,158540
23,65,158560
23,5,158580
23,65,158580
23,5,158600
23,60,158600
23,87,158620
23,5,158620
23,5,158660
23,5,158680
23,5,158700
23,5,158740
23,14,158780
23,14,158800
23,14,158820
23,14,158840
23,65,158840
23,14,158860
23,14,158880
23,5,158900
23,5,158920
23,49,172700
23,14,174940
23,14,174960
23,14,174980
23,14,175180
23,14,175780
23,50,175820
23,3,227340
23,25,227340
23,3,227360
23,25,227360
23,56,227360
23,56,227380
23,74,227380
23,10,227420
23,36,227420
23,10,227440
23,87,227460
23,44,227460
23,65,227460
23,87,227480
23,44,227480
23,87,227500
23,87,227520
23,44,227520
23,65,227560
23,2,227560
23,65,227580
23,2,227580
23,65,227600
23,65,227620
23,26,227740
23,65,227780
23,49,227840
23,26,235080
23,61,235100
23,49,235100
23,49,235120
23,49,235140
23,14,235140
23,49,235160
23,14,235160
23,49,235180
23,14,235180
23,49,235200
23,49,235220
23,14,235220
23,49,235240
23,14,235240
23,74,235240
23,14,235260
23,74,235260
23,49,235280
23,14,235280
23,22,235280
23,14,235300
23,22,235300
23,22,235320
23,63,235360
23,65,235360
23,57,235840
23,75,236300
23,75,236320
23,75,236340
23,26,242980
23,87,243020
23,107,243040
23,49,250860
23,8,257540
23,8,257560
23,39,257680
23,36,306880
23,36,306960
23,26,306980
23,36,306980
23,26,307000
23,36,307020
23,26,307060
23,36,307060
23,25,307080
23,26,307080
23,65,307080
23,25,307100
23,36,307100
23,25,307120
23,36,307120
23,25,307140
23,25,307160
23,25,307380
23,36,307380
23,36,307400
23,36,307420
23,25,307440
23,10,307440
23,36,307440
23,25,307460
23,36,307460
23,87,307480
23,87,307500
23,24,307520
23,36,307540
23,15,307560
23,65,307560
23,65,307580
23,65,307620
23,74,307720
23,57,315720
23,57,315740
23,57,315780
23,57,315800
23,57,315820
23,24,322990
23,66,323100
23,26,323100
23,26,323120
23,49,323140
23,26,323180
23,24,323200
23,26,323200
23,24,323220
23,66,323260
23,25,323260
23,109,323320
23,26,323340
23,66,323360
23,66,323380
23,25,323420
23,26,323440
23,66,323560
23,36,323560
23,25,323580
23,36,323580
23,36,323600
23,36,323620
23,36,323640
23,36,323660
23,26,323680
23,36,323680
23,66,323700
23,36,323700
23,36,323720
23,66,323740
23,25,323780
23,25,323920
23,74,324170
23,49,324470
23,49,324510
23,14,324510
23,10,324750
23,25,324770
23,25,324810
23,25,324830
23,10,324830
23,25,324850
23,25,324870
23,25,324910
23,25,324930
23,25,325010
23,25,325030
23,25,325070
23,25,325090
23,25,325110
23,25,325150
23,25,325170
23,25,325250
23,25,325270
23,99,325270
23,25,325290
23,99,325290
23,99,325310
23,25,325330
23,99,325330
23,25,325350
23,25,325370
23,99,325370
23,25,325530
23,99,325590
23,25,325610
23,25,325630
23,25,325670
23,25,325690
23,99,325690
23,25,325710
23,25,325730
23,99,325750
23,25,325770
23,74,326030
24,56,54300
24,56,54320
24,57,62640
24,26,62720
24,26,69080
24,26,69340
24,57,70760
24,61,70760
24,61,70780
24,57,70800
24,99,78000
24,99,80860
24,99,80880
24,99,80900
24,99,80920
24,99,80940
24,109,83460
24,109,83480
24,26,227240
24,26,227260
24,10,227460
24,26,227460
24,26,227520
24,26,227540
24,26,227560
24,26,227580
24,26,227620
24,26,235020
24,26,235060
24,26,235100
24,26,235120
24,57,235140
24,26,235140
24,57,235160
24,26,235160
24,57,235180
24,26,235180
24,57,235260
24,26,235260
24,57,235300
24,26,235300
24,57,235320
24,26,235320
24,57,235340
24,26,235340
24,26,235400
24,57,235480
24,57,235500
24,26,235500
24,57,235520
24,26,235520
24,57,235540
24,57,235560
24,57,235580
24,26,235580
24,57,235600
24,57,235640
24,26,235740
24,109,235760
24,26,235860
24,28,237860
24,28,237880
24,26,240100
24,26,241460
24,26,243920
24,26,243940
24,26,243960
24,26,244000
24,26,244080
24,26,244100
24,26,244120
24,50,244140
24,26,244140
24,26,244180
24,119,244180
24,26,244320
24,26,244340
24,26,244420
24,26,244440
24,26,244460
24,26,244480
24,26,244500
24,26,244520
24,26,244540
24,26,245320
24,26,245440
24,26,245940
24,26,247020
24,26,247120
24,26,247460
24,26,247540
24,26,247560
24,26,247580
24,26,247600
24,26,247700
24,26,247720
24,26,248860
24,28,249140
24,97,249960
24,65,250600
24,65,250620
24,26,250920
24,26,250940
24,26,250960
24,26,251200
24,15,307600
24,57,314960
24,14,323100
24,49,323100
24,65,323100
24,14,323120
24,49,323140
24,49,323160
24,26,323240
24,26,324210
24,26,324270
24,26,324290
24,36,324590
24,26,324590
24,26,324630
24,107,324670
24,10,324850
24,10,324870
25,65,54120
25,65,54140
25,56,54180
25,65,54180
25,65,54240
25,65,54480
25,65,54500
25,36,54500
25,32,54620
25,36,54620
25,32,54660
25,36,54660
25,32,54680
25,32,54700
25,36,54740
25,65,54820
25,24,54920
25,26,55000
25,61,55040
25,26,55080
25,118,62540
25,15,62560
25,15,62580
25,15,62600
25,15,62620
25,15,62640
25,15,62660
25,15,62680
25,15,62700
25,15,62720
25,15,62740
25,15,62760
25,15,62780
25,15,62800
25,15,62820
25,15,62840
25,15,62860
25,15,62880
25,103,63100
25,24,64140
25,24,64480
25,24,64540
25,24,65720
25,24,65740
25,24,65880
25,24,65900
25,75,66080
25,24,66140
25,24,66200
25,24,66220
25,24,66260
25,24,66320
25,24,67040
25,24,67160
25,24,67280
25,24,67480
25,24,67500
25,75,67760
25,11,70460
25,42,71580
25,2,72040
25,26,72960
25,26,72980
25,26,73000
25,26,73160
25,26,73180
25,26,73200
25,66,78480
25,107,82580
25,107,84060
25,107,84120
25,107,84140
25,107,84200
25,107,84220
25,107,84500
25,24,84520
25,24,84540
25,109,84540
25,24,84560
25,68,140820
25,5,149040
25,5,149060
25,74,149300
25,74,157360
25,74,157400
25,26,157440
25,26,157480
25,74,157480
25,26,157500
25,74,157500
25,26,157520
25,74,157520
25,26,157540
25,74,157540
25,26,157560
25,74,157560
25,26,157580
25,26,157600
25,48,157620
25,74,157640
25,48,157680
25,74,157760
25,26,157800
25,74,157800
25,48,157800
25,26,157820
25,74,157860
25,48,157880
25,26,157900
25,48,157900
25,26,157920
25,56,226620
25,56,226660
25,74,226660
25,56,226680
25,74,226680
25,56,226700
25,74,226700
25,56,226720
25,56,226740
25,56,226760
25,3,226760
25,56,226780
25,56,226800
25,56,226820
25,74,226820
25,56,226840
25,3,226840
25,56,226860
25,3,226860
25,56,226880
25,56,226900
25,56,226920
25,74,226920
25,56,226940
25,74,226940
25,36,226940
25,56,226960
25,74,226960
25,36,226960
25,56,226980
25,3,226980
25,36,226980
25,56,227000
25,3,227000
25,36,227000
25,56,227020
25,3,227020
25,36,227020
25,56,227040
25,10,227040
25,3,227040
25,36,227040
25,56,227060
25,10,227060
25,36,227060
25,56,227080
25,10,227080
25,3,227080
25,56,227100
25,10,227100
25,3,227100
25,26,227120
25,56,227120
25,10,227120
25,3,227120
25,56,227140
25,10,227140
25,3,227140
25,36,227140
25,56,227160
25,3,227160
25,36,227160
25,56,227180
25,10,227180
25,36,227180
25,56,227200
25,10,227200
25,3,227200
25,36,227200
25,56,227220
25,3,227220
25,36,227220
25,56,227240
25,10,227240
25,3,227240
25,56,227280
25,10,227280
25,3,227280
25,36,227280
25,56,227300
25,10,227300
25,3,227300
25,56,227320
25,10,227320
25,3,227320
25,36,227320
25,56,227340
25,3,227340
25,56,227360
25,3,227360
25,56,227380
25,3,227380
25,56,227400
25,74,227400
25,10,227420
25,74,227440
25,26,227460
25,10,227460
25,74,227460
25,26,227480
25,10,227480
25,74,227480
25,26,227500
25,24,227500
25,74,227500
25,26,227520
25,24,227520
25,26,227540
25,24,227540
25,74,227540
25,26,227560
25,24,227560
25,26,227580
25,26,227600
25,74,227600
25,36,227600
25,26,227620
25,26,234880
25,14,234920
25,18,235120
25,18,235160
25,36,235180
25,18,235200
25,36,235200
25,18,235220
25,39,235240
25,18,235240
25,39,235260
25,18,235260
25,39,235280
25,39,235300
25,18,235300
25,39,235320
25,18,235320
25,39,235340
25,18,235340
25,39,235360
25,18,235360
25,39,235380
25,39,235400
25,18,235400
25,39,235420
25,18,235420
25,39,235440
25,18,235440
25,39,235460
25,18,235460
25,36,235460
25,39,235480
25,18,235480
25,39,235500
25,18,235500
25,39,235520
25,18,235520
25,18,235540
25,18,235560
25,39,235580
25,18,235580
25,18,235600
25,39,235620
25,39,235640
25,39,235660
25,18,235700
25,18,235760
25,18,235780
25,103,235800
25,74,235800
25,109,235820
25,65,235820
25,109,235840
25,119,236140
25,103,243020
25,107,243040
25,74,243040
25,74,245360
25,74,245380
25,10,245440
25,74,245440
25,10,245460
25,10,245480
25,10,245540
25,26,245580
25,10,245660
25,10,245680
25,10,245720
25,10,245740
25,10,245840
25,10,245860
25,26,246100
25,10,246100
25,10,246140
25,10,246160
25,10,246180
25,10,246220
25,10,246240
25,10,246260
25,10,246280
25,74,246280
25,10,246300
25,10,246320
25,74,246320
25,10,246340
25,74,246340
25,10,246360
25,10,246380
25,10,246400
25,10,246420
25,10,246440
25,10,246460
25,10,246480
25,10,246500
25,10,246520
25,10,246540
25,10,246600
25,10,246620
25,10,246660
25,10,246700
25,10,246720
25,10,246740
25,10,246780
25,10,246800
25,10,246820
25,10,246920
25,10,246940
25,10,246960
25,10,246980
25,74,247160
25,10,247240
25,10,247260
25,10,247280
25,10,247300
25,10,247320
25,10,247340
25,10,247360
25,10,247380
25,10,247400
25,10,247420
25,10,247440
25,26,247460
25,26,247480
25,10,247480
25,10,247520
25,24,247540
25,10,247540
25,10,247560
25,10,247580
25,74,247600
25,74,247620
25,74,247640
25,74,247660
25,74,247680
25,74,247700
25,26,257300
25,26,257320
25,26,257340
25,26,257360
25,26,257440
25,74,257700
25,26,307080
25,26,307100
25,36,307100
25,26,307120
25,26,307200
25,65,307200
25,36,307200
25,10,307220
25,65,307220
25,36,307220
25,36,307240
25,10,307260
25,36,307260
25,10,307280
25,36,307280
25,26,307300
25,10,307300
25,15,307320
25,10,307320
25,36,307320
25,15,307340
25,10,307340
25,36,307340
25,10,307360
25,108,307400
25,10,307400
25,36,307400
25,15,307420
25,15,307440
25,15,307460
25,24,307640
25,24,307660
25,26,314960
25,66,314960
25,107,315000
25,107,315100
25,74,315100
25,107,315120
25,107,315140
25,66,315140
25,119,315380
25,47,315520
25,32,315520
25,47,315540
25,47,315580
25,26,315640
25,26,315660
25,26,315680
25,26,315700
25,26,315720
25,49,315720
25,26,315740
25,61,315740
25,26,315760
25,61,315760
25,26,315780
25,61,315780
25,26,315800
25,61,315800
25,26,315820
25,61,315820
25,26,315840
25,49,315840
25,61,315840
25,26,315860
25,49,315860
25,61,315860
25,26,315880
25,61,315880
25,26,315900
25,61,315900
25,26,315920
25,61,315920
25,61,315940
25,63,316240
25,119,316920
25,119,316940
25,119,316960
25,26,322900
25,63,322920
25,35,322920
25,109,323260
25,109,323280
25,66,323420
25,36,323900
25,74,324210
25,74,324230
25,24,324290
25,74,324310
25,24,324330
25,74,324330
25,24,324350
25,74,324350
25,74,324370
25,74,324390
25,24,324470
25,24,324490
25,24,324530
25,24,324590
25,24,324610
25,74,324630
25,24,324710
25,10,324830
25,99,325250
26,61,62760
26,42,62780
26,61,62780
26,42,62800
26,61,62800
26,42,62820
26,61,62820
26,61,62840
26,75,66760
26,75,66780
26,75,66800
26,75,66820
26,75,66840
26,75,66860
26,75,66900
26,75,66940
26,75,66960
26,75,67000
26,75,67020
26,75,67040
26,44,76800
26,44,76820
26,44,76840
26,10,76900
26,10,76960
26,40,77140
26,9,77140
26,40,77180
26,9,77200
26,9,77220
26,49,77760
26,49,77980
26,61,80900
26,42,85000
26,42,85040
26,42,85060
26,42,85080
26,68,85080
26,42,85100
26,42,85120
26,97,90580
26,68,140620
26,68,140820
26,36,227140
26,36,227160
26,36,227220
26,36,227240
26,36,227320
26,10,227340
26,10,227360
26,36,227360
26,36,227380
26,10,227420
26,10,227460
26,62,227520
26,62,227540
26,28,227640
26,61,234920
26,66,234940
26,66,234960
26,36,234960
26,109,235660
26,109,235680
26,109,235700
26,109,235720
26,66,235720
26,109,235740
26,109,235760
26,109,235780
26,109,235800
26,28,243120
26,50,244260
26,28,249120
26,49,257460
26,66,257500
26,66,257520
26,66,257540
26,3,306980
26,36,306980
26,3,307000
26,36,307000
26,65,307160
26,36,307160
26,36,307180
26,36,307200
26,10,307240
26,36,307240
26,36,307280
26,19,315320
26,43,315340
26,19,315340
26,58,315620
26,49,315720
26,61,315740
26,61,315760
26,61,315780
26,61,315800
26,49,315800
26,61,315820
26,49,315820
26,61,315840
26,49,315840
26,61,315860
26,49,315860
26,61,315880
26,61,315900
26,61,315920
26,61,315940
26,49,315940
26,61,315960
26,49,315960
26,61,315980
26,61,316000
26,61,316020
26,61,316040
26,61,316060
26,61,316080
26,61,316100
26,49,316100
26,61,316120
26,49,316120
26,61,316140
26,49,316140
26,36,323200
26,66,324210
26,36,324310
26,36,324330
26,36,324350
26,36,324370
26,66,324510
26,66,324590
26,36,324630
26,107,324650
26,107,324670
26,107,324790
26,107,325110
26,107,325130
27,99,54620
27,44,54640
27,99,54640
27,44,54660
27,99,54660
27,65,54680
27,99,54680
27,32,54700
27,65,54700
27,99,54700
27,103,54720
27,105,54720
27,99,54720
27,103,54760
27,65,54760
27,103,54780
27,65,54780
27,99,54780
27,103,54800
27,65,54800
27,99,54800
27,103,54820
27,65,54820
27,99,54820
27,103,54840
27,65,54840
27,99,54840
27,103,54860
27,65,54860
27,99,54860
27,103,54880
27,65,54880
27,99,54880
27,103,54900
27,65,54900
27,99,54900
27,103,54920
27,55,54920
27,65,54920
27,105,54920
27,103,54940
27,55,54940
27,65,54940
27,99,54940
